ein,organization_name,dba_name,entity_type,total_participants,plan_count,mail_us_address1,mail_us_address2,mail_us_city,mail_us_state,mail_us_zip,phone_number,website_domain,Chief Executive Officer/CEO,Chief Financial Officer/CFO,President,Vice President/VP,Secretary Treasurer,Treasurer,Executive Vice President,Executive Director,Director of Finance,Chief Counsel,Deputy Chief Counsel,President & CEO,email_domain,scrape_status,scrape_date,scrape_attempts,last_scrape_error,data_quality_score,executives_found,linkedin_profile_url,company_website_verified,data_source,last_updated,General Counsel,Fund Administrator,Administrator,Assistant Administrator,Benefits Administrator,Plan Administrator,Trust Administrator,Chief Operating Officer/COO,Chief Technology Officer/CTO,Chief Information Officer/CIO,Chief Human Resources Officer/CHRO,Chief Marketing Officer/CMO,Chief Legal Officer/CLO,Managing Director,Executive Secretary,Assistant Secretary,Assistant Treasurer,Controller,Benefits Manager,HR Director,Operations Director,IT Director,Communications Director,Board Chair,Board Secretary,Trustee Chair,Union President,Union Secretary-Treasurer,Business Manager,local_union_number,parent_union,phone_number_cleaned,website_domain_cleaned,email_domain_cleaned,data_completeness_score
237331128,BRD OF TRUSTEES OF THE CARPENTERS INDUSTRIAL COUNCIL TRUST FUND,,Taft-Hartley Trust,"1,530",1,P.O. BOX 3043,,CHARLESTON,WV,25326.0,8003324732,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(800) 332-4732,,,84.44
460635077,"CORRECT CRAFT HOLDING COMPANY, LLC",,Taft-Hartley Trust,"1,529",1,14700 AEROSPACE PARKWAY,,ORLANDO,FL,32832.0,4079566426,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,American Federation of Teachers,(407) 956-6426,,,84.44
866025730,OPERATING ENGINEERS LOCAL NO. 428 HEALTH AND WELFARE TRUST FUND,,Taft-Hartley Trust,"1,529",1,2001 W CAMELBACK RD STE B350,,PHOENIX,AZ,85015.0,6022641804,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428,,(602) 264-1804,,,84.44
231512313,BOARD OF TRUSTEES OF PLUMBERS LU 690 HEALTH PLAN,,Taft-Hartley Trust,"1,529",1,2791 SOUTHAMPTON ROAD,,PHILADELPHIA,PA,19154.0,2156776900,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,690,,(215) 677-6900,,,84.44
336136808,AFSCME LOCAL 2076,,Taft-Hartley Trust,"1,527",1,2111 W CRESCENT AVE STE A,,ANAHEIM,CA,92801.0,7146341657,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2076,"American Federation of State, County and Municipal Employees",(714) 634-1657,,,84.44
386447251,JT BOARD OF TRUSTEES OF PLUMBER'S LOCAL 98 INSURANCE FUND,,Taft-Hartley Trust,"1,526",1,700 TOWER DRIVE,,TROY,MI,48098.0,2488139800,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,,(248) 813-9800,,,84.44
133387038,BOARD OF TRUSTEES DOCTORS COUNCIL BENEFIT PLAN,,Taft-Hartley Trust,"1,523",1,50 BROADWAY 11TH FLOOR,1101,NEW YORK,NY,10004.0,2125327690,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(212) 532-7690,,,84.44
952755074,BOARD OF TRUSTEES LOS ANGELES MACHINIST BENEFIT TRUST,,Taft-Hartley Trust,"1,519",1,3313 VINCENT RD STE 216,,PLEASANT HILL,CA,94523.0,9259541439,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(925) 954-1439,,,84.44
454844178,SHEET METAL WORKERS LOCAL 206 HEALTH BENEFIT TRUST,,Taft-Hartley Trust,"1,518",1,1843 HOTEL CIRCLE SOUTH #300,,SAN DIEGO,CA,92108.0,6192780021,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206,,(619) 278-0021,,,84.44
10651420,INTERSTATE WASTE SERVICES,,Taft-Hartley Trust,"1,510",1,300 FRANK W BURR BLVD,SUITE 39,TEANECK,NJ,7666.0,9732867007,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(973) 286-7007,,,84.44
756012110,PLUMBERS & STEAMFITTERS LOCAL 100 OF DALLAS HEALTH & WELFARE PLAN,,Taft-Hartley Trust,"1,506",1,"2425 N. CENTRAL EXPWY, SUITE 120",,RICHARDSON,TX,75080.0,4694236100,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,(469) 423-6100,,,84.44
902104422,"BOARD OF TRUSTEES, SAN MATEO ELECTRICAL WORKERS HEALTH PLAN",,Taft-Hartley Trust,"1,505",1,"6800 SANTA TERESA BLVD, SUITE 100",,SAN JOSE,CA,95119.0,4082884400,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(408) 288-4400,,,84.44
161012691,CANTON-POTSDAM HOSPITAL,,Taft-Hartley Trust,"1,505",1,50 LEROY STREET,,POTSDAM,NY,13676.0,3152615101,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(315) 261-5101,,,84.44
746038639,"BOARD OF TRUSTEES, TEXAS IRON WORKERS HEALTH BENEFIT FUND",TEXAS IRON WORKERS' HEALTH BENEFIT FUND,Taft-Hartley Trust,"1,504",1,P.O. BOX 721798,,HOUSTON,TX,77272.0,7132191200,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(713) 219-1200,,,84.44
951656366,GOOD SAMARITAN HOSPITAL,,Taft-Hartley Trust,"1,500",1,1225 WILSHIRE BOULEVARD,,LOS ANGELES,CA,90017.0,2139772121,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(213) 977-2121,,,84.44
42149479,TEAMSTERS UNION LOCAL 653 WELFARE FUND,,Taft-Hartley Trust,"1,499",1,4-B HAMPDEN DRIVE,,SOUTH EASTON,MA,23751.0,8002089395,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,653,International Brotherhood of Teamsters,(800) 208-9395,,,84.44
956047601,"BOARD OF TRUSTEES, OPEIU LOCALS 30 AND 537",HEALTH AND WELFARE FUND,Taft-Hartley Trust,"1,498",1,1200 WILSHIRE BLVD 5TH FLOOR,,LOS ANGELES,CA,90017.0,5624635000,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(562) 463-5000,,,84.44
996014747,BOARD OF TRUSTEES OF MASONS HEALTH & WELFARE TRUST FUND,,Taft-Hartley Trust,"1,496",1,2251 NORTH SCHOOL STREET,,HONOLULU,HI,96819.0,8088453901,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(808) 845-3901,,,84.44
232809685,"PIPER AIRCRAFT, INC.",,Taft-Hartley Trust,"1,492",1,2926 PIPER DRIVE,,VERO BEACH,FL,32960.0,7722992365,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,American Federation of Teachers,(772) 299-2365,,,84.44
371023648,BOARD OF TRUSTEES RAILROAD MAINTENANCE & INDUSTRIAL HEALTH & WELFARE F,,Taft-Hartley Trust,"1,490",1,2725 WEST MONROE STREET,,SPRINGFIELD,IL,62704.0,2177872923,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(217) 787-2923,,,84.44
362242666,"BOARD OF TRUSTEES OF AUTOMATIC SPRINKLER LOCAL 281, U.A. WELFARE FUND",,Taft-Hartley Trust,"1,489",1,11900 SOUTH LARAMIE AVENUE,,ALSIP,IL,60803.0,7085971800,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281,,(708) 597-1800,,,84.44
237036156,TRUSTEES-OPERATING ENGINEERS HEALTH AND WELFARE TRUST FUND FOR COLORAD,,Taft-Hartley Trust,"1,487",1,5511 W 56TH AVE,SUITE 250,ARVADA,CO,80002.0,3034301118,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(303) 430-1118,,,84.44
526039006,OPERATING ENGINEERS LOCAL NO 37 HEALTH & WELFARE FUND,,Taft-Hartley Trust,"1,481",1,3615 NORTH POINT BOULEVARD NO C,SUITE C,BALTIMORE,MD,21222.0,4102549595,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(410) 254-9595,,,84.44
316084151,IBEW LOCAL NO. 82 HEALTH & WELFARE FUND,,Taft-Hartley Trust,"1,480",1,3150 US ROUTE 60,,ONA,WV,25545.0,3045250331,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,International Brotherhood of Electrical Workers,(304) 525-0331,,,84.44
596369928,FLORIDA LABORERS HEALTH FUND,,Taft-Hartley Trust,"1,476",1,P.O. BOX 1449,,GOODLETTSVILLE,TN,37070.0,6158590131,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(615) 859-0131,,,84.44
166070541,PAINTERS DISTRICT COUNCIL NO. 4 HEALTH AND WELFARE TRUST FUND,,Taft-Hartley Trust,"1,473",1,585 AERO DRIVE,,CHEEKTOWAGA,NY,14225.0,7165650234,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(716) 565-0234,,,84.44
362167725,THE ART INSTITUTE OF CHICAGO,,Taft-Hartley Trust,"1,471",1,C/O HUMAN RESOURCES - BENEFITS,111 SOUTH MICHIGAN AVENUE,CHICAGO,IL,60603.0,3126293382,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(312) 629-3382,,,84.44
42219623,TEAMSTERS LOCAL 170 HEALTH AND WELFARE FUND,,Taft-Hartley Trust,"1,471",1,330 SOUTHWEST CUTOFF,,WORCESTER,MA,1604.0,5087913416,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170,International Brotherhood of Teamsters,(508) 791-3416,,,84.44
231608209,LABORERS LOCAL UNION NO. 158 HEALTH AND WELFARE FUND,,Taft-Hartley Trust,"1,466",1,"2201 FOREST HILLS DRIVE, SUITE 6A",,HARRISBURG,PA,17112.0,7176578229,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(717) 657-8229,,,84.44
366599036,TRUSTEES OF IRON WORKERS' TRI-STATE WELFARE PLAN,,Taft-Hartley Trust,"1,462",1,953 AMERICAN LANE,SUITE 100,SCHAUMBURG,IL,60173.0,8475191880,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(847) 519-1880,,,84.44
956047878,"BOARD OF TRUSTEES, SOUTHERN CALIFORNIA LOCAL 831 -",EMPLOYER HEALTH FUND,Taft-Hartley Trust,"1,457",1,4399 SANTA ANITA AVE STE 150,,EL MONTE,CA,91731.0,6262793080,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,831,,(626) 279-3080,,,84.44
316051539,OHIO CONFERENCE OF PLASTERERS AND CEMENT MASONS,,Taft-Hartley Trust,"1,457",1,33 FITCH BOULEVARD,,AUSTINTOWN,OH,44515.0,3306529821,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(330) 652-9821,,,84.44
477404015,COMMITTEE OF UAW RETIREES HEALTH CARE PLAN,,Taft-Hartley Trust,"1,453",1,1423 EAST TWELVE MILE ROAD,SUITE 1200,MADISON HEIGHTS,MI,48071.0,2486580800,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United Auto Workers,(248) 658-0800,,,84.44
856009171,NEW MEXICO PIPETRADES,,Taft-Hartley Trust,"1,450",1,6301 INDIAN SCHOOL RD NE,SUITE 660,ALBUQUERQUE,NM,87110.0,5058813141,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(505) 881-3141,,,84.44
363251688,BOARD OF TRUSTEES-ARCHITECTURAL IRONWORKERS LOCAL 63 WELFARE FUND,,Taft-Hartley Trust,"1,448",1,1520 KENSINGTON SUITE 200,,OAKBROOK,IL,60523.0,6304720627,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,,(630) 472-0627,,,84.44
347133842,TEAMSTERS UNION LOCAL NO 92,,Taft-Hartley Trust,"1,446",1,1127 9TH ST SW,,CANTON,OH,44707.0,3304530135,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,International Brotherhood of Teamsters,(330) 453-0135,,,84.44
470587913,BOARD OF TRUSTEES STEAMFITTERS AND PLUMBERS LOCAL UNION NO 464 WELFARE,,Taft-Hartley Trust,"1,444",1,C/O BENESYS,"3930 SOUTH 147TH STREET, SUITE 100",OMAHA,NE,68144.0,4025923753,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(402) 592-3753,,,84.44
942773477,"BOARD OF TRUSTEES, SACRAMENTO AREA ELECTRICAL WORKERS",HEALTH AND WELFARE TRUST FUND,Taft-Hartley Trust,"1,444",1,6800 SANTA TERESA BLVD STE 100,,SAN JOSE,CA,95119.0,4082884400,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(408) 288-4400,,,84.44
362125291,TRUSTEE OF CHICAGO GRAPHIC ARTS HEALTH AND WELFARE FUND,,Taft-Hartley Trust,"1,443",1,"1520 KENSINGTON ROAD, SUITE 200",,OAKBROOK,IL,60523.0,6304720622,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(630) 472-0622,,,84.44
366076696,HEALTH AND WELFARE TRUST LOCAL NO.743,,Taft-Hartley Trust,"1,443",1,4620 S. TRIPP AVENUE,SUITE 290,CHICAGO,IL,60632.0,7732547460,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,743,,(773) 254-7460,,,84.44
946077924,"BOARD OF TRUSTEES, SAN MATEO ELECTRICAL WORKERS HEALTH PLAN",,Taft-Hartley Trust,"1,439",1,"6800 SANTA TERESA BLVD, SUITE 100",,SAN JOSE,CA,95119.0,4082884420,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(408) 288-4420,,,84.44
366600740,TRUSTEES OF INT'L ASSN OF HEAT AND FROST INSULATORS LOC 17 WELFARE FD,,Taft-Hartley Trust,"1,435",1,18520 SPRING CREEK DRIVE,,TINLEY PARK,IL,60477.0,7084688000,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(708) 468-8000,,,84.44
260268950,JOINT BOARD OF TRUSTEES OF THE UA LOCAL 190 INDIVIDUAL HRA PLAN,,Taft-Hartley Trust,"1,435",1,"30700 TELEGRAPH ROAD, SUITE 2400",STE 2400,BINGHAM FARMS,MI,48025.0,2486456550,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190,,(248) 645-6550,,,84.44
60646701,QUINNIPIAC UNIVERSITY,,Taft-Hartley Trust,"1,435",1,275 MOUNT CARMEL AVENUE,,HAMDEN,CT,6518.0,2035823881,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(203) 582-3881,,,84.44
386447252,PIPEFITTERS LOCAL NO 636 INSURANCE FUND,,Taft-Hartley Trust,"1,434",1,C/O BENESYS INC,"700 TOWER DRIVE, SUITE 300",TROY,MI,48098.0,2488139800,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(248) 813-9800,,,84.44
136174165,"LOCAL 306 THEAT. EMPLOY.HEALTH FUN C/O C & R CONSULTING, INC.",,Taft-Hartley Trust,"1,434",1,"1501 BROADWAY, SUITE 1724",,NEW YORK,NY,10036.0,6463808510,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306,,(646) 380-8510,,,84.44
135603868,BOARD OF TRUSTEES OF INSURANCE TRUST FUND PRIVATE SANITATION,,Taft-Hartley Trust,"1,433",1,48-18 VAN DAM STREET,,LONG ISLAND CITY,NY,11101.0,7189377150,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(718) 937-7150,,,84.44
842346572,PA NJ CREDIT UNION ASSOCIATION,,Taft-Hartley Trust,"1,429",1,4309 NORTH FRONT STREET,,HARRISBURG,PA,17110.0,7172343156,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(717) 234-3156,,,84.44
250965274,BUTLER HEALTHCARE PROVIDERS,BUTLER MEMORIAL HOSPITAL,Taft-Hartley Trust,"1,425",1,ONE HOSPITAL WAY,,BUTLER,PA,16001.0,7242844166,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(724) 284-4166,,,84.44
132672380,"TRUSTEES OF DAY CARE COUNCIL - LOCAL 205, D.C. 1707 WELFARE FUND",,Taft-Hartley Trust,"1,425",1,"420 WEST 4TH STREET, 3RD FLOOR",,NEW YORK,NY,10036.0,2129250005,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205,,(212) 925-0005,,,84.44
941229312,HOTEL AND RESTAURANT EMPLOYEES HEALTH AND WELFARE TRUST,HEALTH AND WELFARE TRUST FUND,Taft-Hartley Trust,"1,423",1,2323 EASTLAKE AVE E,,SEATTLE,WA,98102.0,2067263271,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(206) 726-3271,,,84.44
131394887,AIR CANADA,,Taft-Hartley Trust,"1,423",1,,,,,,5144224435,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(514) 422-4435,,,62.22
546074357,CAROLINA VIRGINIA UFCW AND EMPLOYERS HEALTH,,Taft-Hartley Trust,"1,417",1,5305 VIRGINIA BEACH BLVD.,,NORFOLK,VA,23502.0,8006784656,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United Food and Commercial Workers,(800) 678-4656,,,84.44
912147185,SEATTLE FIRE FIGHTERS HEALTHCARE TRUST,,Taft-Hartley Trust,"1,417",1,P.O. BOX 6,,MUKILTEO,WA,98275.0,4257717359,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(425) 771-7359,,,84.44
135582586,NATIONAL BASKETBALL ASSOCIATION,,Taft-Hartley Trust,"1,413",1,100 PLAZA DRIVE,,SECAUCUS,NJ,7094.0,2019746202,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(201) 974-6202,,,84.44
222212764,PLUMBERS & PIPEFITTERS LOCAL 9 WELFARE F,,Taft-Hartley Trust,"1,409",1,C/O IE SHAFFER CO,"830 BEAR TAVERN ROAD, PO BOX 1028",WEST TRENTON,NJ,86280.0,8007923666,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,(800) 792-3666,,,84.44
876128290,"BOARD OF TRUSTEES, UTAH PIPE TRADES WELFARE TRUST",FUND,Taft-Hartley Trust,"1,409",1,7180 KOLL CENTER PKWY STE 200,,PLEASANTON,CA,94566.0,9253987060,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(925) 398-7060,,,84.44
636065827,PLUMBERS & STEAMFITTERS LOCAL 760 HEALTH & WELFARE TRUST FUND,,Taft-Hartley Trust,"1,409",1,PO BOX 2678,,MUSCLE SHOALS,AL,35662.0,2563837917,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,760,,(256) 383-7917,,,84.44
350911491,BOARD OF TRUSTEES OF LAKE COUNTY INDIANA NECA-IBEW BENEFIT PLAN,,Taft-Hartley Trust,"1,406",1,"7200 MISSISSIPPI STREET, SUITE 300",,MERRILLVILLE,IN,46410.0,2198454433,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,International Brotherhood of Electrical Workers,(219) 845-4433,,,84.44
136115078,UAW - LOCAL 259 SOCIAL SECURITY DEPT.,,Taft-Hartley Trust,"1,405",1,140 SYLVAN AVENUE,,ENGLEWOOD CLIFFS,NJ,7632.0,2019478000,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259,United Auto Workers,(201) 947-8000,,,84.44
630322374,REDSTONE FEDERAL CREDIT UNION,,Taft-Hartley Trust,"1,404",1,220 WYNN DRIVE,,HUNTSVILLE,AL,35893.0,2568376110,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(256) 837-6110,,,84.44
42589472,TEAMSTERS HEALTH SERVICE & INSURANCE PLAN OF LOCAL 404,,Taft-Hartley Trust,"1,401",1,115 PROGRESS AVENUE,,SPRINGFIELD,MA,1104.0,4137332191,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404,International Brotherhood of Teamsters,(413) 733-2191,,,84.44
942567865,OPERATING ENGINEERS PUBLIC AND MISC EMPLOYEES HEALTH AND WELFARE TRUST,,Taft-Hartley Trust,"1,401",1,1600 HARBOR BAY PKWY STE 200,,ALAMEDA,CA,94502.0,5106718800,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(510) 671-8800,,,84.44
381215360,LAKE MICHIGAN CREDIT UNION,,Taft-Hartley Trust,"1,401",1,PO BOX 2848,,GRAND RAPIDS,MI,49501.0,6162429790,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(616) 242-9790,,,84.44
362261990,TRUSTEES OF IBEW & OUTSIDE CONTRACTORS LOCAL 9 HEALTH & WELFARE,,Taft-Hartley Trust,"1,400",1,18670 GRAPHICS DRIVE,SUITE 201,TINLEY PARK,IL,60477.0,7084499004,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,International Brotherhood of Electrical Workers,(708) 449-9004,,,84.44
210699966,PLUMBERS AND STEAMFITTERS LOCAL 322 HEALTH AND WELFARE FUND,FUND,Taft-Hartley Trust,"1,398",1,PO BOX 169,,WINSLOW,NJ,80950.0,6095673322,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322,,(609) 567-3322,,,84.44
150532078,COLGATE UNIVERSITY,,Taft-Hartley Trust,"1,398",1,13 OAK DRIVE,,HAMILTON,NY,13346.0,3152287411,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(315) 228-7411,,,84.44
821241822,MICHIANA AREA ELECTRICAL WORKERS PLAN 4 TRUST,,Taft-Hartley Trust,"1,396",1,6525 CENTURION DRIVE,,LANSING,MI,48917.0,5173217502,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(517) 321-7502,,,84.44
362187389,BOARD OF TRUSTEES OF CHICAGO AREA IB OF T HEALTH & WELFARE TRUST FUND,,Taft-Hartley Trust,"1,395",1,"1333 BUTTERFIELD ROAD, SUITE 110",,DOWNERS GROVE,IL,60515.0,3127381350,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(312) 738-1350,,,84.44
956125213,"BOARD OF TRUSTEES, I.A.T.S.E. LOCAL NO. 33 HEALTH AND",WELFARE TRUST FUND,Taft-Hartley Trust,"1,394",1,1200 WILSHIRE BLVD 5TH FL,,LOS ANGELES,CA,90017.0,2134062330,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,,(213) 406-2330,,,84.44
135598021,I.A.M. DISTRICT 15 HEALTH FUND,,Taft-Hartley Trust,"1,392",1,140 SYLVAN AVENUE,SUITE 303,ENGLEWOOD CLIFFS,NJ,7632.0,2019478000,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(201) 947-8000,,,84.44
